-0.234026394213445, 0.38938446114549, 0.462715026352408, -0.0376625038461116, -0.129201867813383, -0.0583054021359324, -0.0100249174464182, 0.0804284012620621, -0.100245252613961, -0.102055975449257, 0.048598863229098, -0.162552951746256, -0.174115226010241, 0.0513491988137145
-0.227223579210278, 0.393499010893792, 0.455115004859934, -0.0434915846510186, -0.130788129499141, -0.046769814325337, -0.00236551063917431, 0.067526021599071, -0.0878213256871193, -0.102299852689143, 0.041790432505983, -0.160745430501361, -0.184659576450321, 0.0502976164867655
-0.220707361405612, 0.397265749559146, 0.447370081418407, -0.0488935812534839, -0.131916311226293, -0.0356342911361023, 0.0047095780951519, 0.0545967103509993, -0.0757685322900888, -0.102549024979803, 0.0349422076591314, -0.158170921680447, -0.193801934739314, 0.0501697895594976
-0.214153497434761, 0.4008720598905, 0.439099367127386, -0.0541273675373261, -0.132637346862927, -0.0243969694828588, 0.0115004384319832, 0.0410478404913596, -0.0636465880271242, -0.102986346236933, 0.0277697358844974, -0.154897969527002, -0.202210998108045, 0.0502777234884257
-0.20752979264998, 0.404328321709829, 0.430248976362776, -0.0592013128851275, -0.132935709282544, -0.0130578822629402, 0.0179825579686969, 0.0268734812846064, -0.0515416868760397, -0.10370728130433, 0.0203153585708118, -0.151024464303516, -0.209947425393172, 0.0502817599210864
-0.200839217698819, 0.407628268790739, 0.420817882116004, -0.064099106910924, -0.132800449667172, -0.00168163615098019, 0.0241057862906221, 0.0121739407958534, -0.0395932174467522, -0.104735961593337, 0.0126881582801781, -0.146634474008507, -0.21691919915969, 0.0501273958671093
-0.194093689573817, 0.410762369588855, 0.410821414785196, -0.0687995038386476, -0.13222473202804, 0.00965068603111973, 0.0298174965879903, -0.00291713570434234, -0.0279489384215893, -0.10606733021251, 0.00501498655725322, -0.141806135431408, -0.222993601100275, 0.0498020714827181
-0.187306590657805, 0.413722145400463, 0.400282077157859, -0.07328254233624, -0.131206751539173, 0.0208556830043748, 0.0350700536183214, -0.018253912033395, -0.0167523794830249, -0.107682614392615, -0.00257362481593537, -0.136619693637091, -0.22803941209567, 0.0492784208197221
-0.180481903961049, 0.416505258053685, 0.38921341428084, -0.0775372746999048, -0.129748836981702, 0.0318669736532246, 0.0398305025001232, -0.0337053411886314, -0.00612244113214404, -0.109554360873649, -0.00995821934931167, -0.131151584539922, -0.231944712722252, 0.0485323384892732
-0.173622170979476, 0.419111326814179, 0.377630431913586, -0.0815557563636936, -0.127856966511426, 0.0426227407678722, 0.0440732337815858, -0.049141107624789, 0.00383441880125329, -0.111647443830095, -0.0170248310250448, -0.125478233912704, -0.234613065922397, 0.047543799479564
-0.16673151100111, 0.421540483683398, 0.365553819393766, -0.0853310200986857, -0.125540870662689, 0.0530618802334496, 0.0477779089607578, -0.0644279248133479, 0.0130217264947108, -0.113919561245353, -0.023665268068852, -0.119675748516062, -0.235964224617189, 0.0462905249916186
-0.159798940706386, 0.423798517858522, 0.352978924020676, -0.0888652811343058, -0.122806795670275, 0.0631486679736223, 0.0509367558680312, -0.0794674942550844, 0.0213745621184062, -0.116326699829918, -0.029794122925232, -0.113801962891895, -0.235931934869926, 0.0447417368006275
-0.152763198885675, 0.425904340295778, 0.339802803034411, -0.0921821539922586, -0.119634850217148, 0.0729152678040825, 0.0535579960759707, -0.0942677814899736, 0.0288822719438562, -0.1188441941796, -0.0353714899718771, -0.107868791656604, -0.234445839140424, 0.0427802055986315
-0.145413078457669, 0.427911417259247, 0.325620664822771, -0.0953606887754333, -0.115917604330693, 0.0825703484721588, 0.0556759590678384, -0.109107626563971, 0.0356435537535933, -0.121478882405206, -0.0404299757435073, -0.101759289037448, -0.231298822200029, 0.0404401851243635
-0.137924553711561, 0.429768368513059, 0.310780180343075, -0.0983133090182243, -0.111749103513937, 0.0918054467766262, 0.0572214710262726, -0.123446461711548, 0.0414136889024448, -0.124028539396416, -0.044710484487975, -0.0956525407055553, -0.226364435281305, 0.0385002281121314
-0.131474281362813, 0.431225031949202, 0.297709056399348, -0.100635542986397, -0.1078758056537, 0.0992659246711048, 0.0580822358684685, -0.135119240290719, 0.0454965882658167, -0.126090827436208, -0.0476933902577518, -0.0905305534732137, -0.220822798150129, 0.03703219439994
0.139376070206104, 0.429167105711403, -0.311430528635802, -0.0929130513050914, 0.114705220867771, 0.102059376495023, -0.0386882863662298, -0.128139437466423, -0.0355805505052162, -0.126260869496851, 0.00585773085855211, -0.106355112410702, 0.220596884490125, -0.0423187943395763
0.146289215520073, 0.42736955703335, -0.325014035680594, -0.089924164175824, 0.118346971178266, 0.0933763469704027, -0.0389084703149542, -0.114796032536794, -0.0305942017922916, -0.124200182748364, 0.000334626058398786, -0.110913391757866, 0.225949910081213, -0.0386344730894419
0.154241713057678, 0.425142814248088, -0.340338396786184, -0.0862513342256719, 0.122238628106264, 0.0826872482905336, -0.0388276970069826, -0.0982871405791719, -0.0240620240011971, -0.120759462341387, -0.00687176956241506, -0.115414064553778, 0.229212612124734, -0.0409205499400618
0.161417254361008, 0.422937058681423, -0.353740376287356, -0.0826639023427529, 0.125330456928954, 0.0723835405535907, -0.0382462288599902, -0.0827036583059863, -0.0170922944669965, -0.117618501342186, -0.0141377886560254, -0.119311705580198, 0.23058050918051, -0.0426529135914045
0.16836658169446, 0.420616273705186, -0.366309172797959, -0.0789392881111465, 0.127923450414991, 0.0618429423379192, -0.0372072275404767, -0.0670959229669673, -0.00940024718463234, -0.114596304369278, -0.0217870914870803, -0.122894239924682, 0.230467013425208, -0.0440637627644249
0.175237890655921, 0.418136508375385, -0.378314118829166, -0.0750122215367294, 0.130078184666894, 0.0509162303825458, -0.0357056957985597, -0.051282049223347, -0.000921084670515069, -0.111697777295035, -0.0298551438292034, -0.126223588643129, 0.229004328909228, -0.0451436799596608
