0.339145471480021, 0.0512506689074678, 0.016303432598716, 0.0210249661344387, 0.0015009323040266, 0.199315073792565, -0.209737074748133, 0.107928218235093, 0.0729553085428367, 0.0355931251881603, -0.201734610262879, 0.0336647632974229, -0.0396979002891722, -0.027923336348078, -0.0803579831863289
0.323443314308783, 0.0655787364663438, 0.0161666418562482, 0.0260191881488787, 0.00183677642780768, 0.205834698977878, -0.208930254514685, 0.109266324572466, 0.0914717561316484, 0.0277986002057083, -0.19012777072536, 0.0431913182833327, -0.0556331858591122, -0.036484399869291, -0.0823978019785752
0.318497422336812, 0.0458927556327198, 0.0115771944892478, 0.0209069782840081, 0.00195875285409534, 0.213161228972871, -0.200347029712994, 0.142582445136443, 0.0815526733013029, -0.0026851666796668, -0.197591589777351, 0.0346225158675406, -0.0638179854359569, -0.0396622050749227, -0.0766316206946503
0.338877468106124, 0.0256509727778429, 0.0114083443151158, 0.0164976220424765, 0.00158733084531824, 0.204570769795372, -0.200131240617794, 0.141696913133027, 0.0631803146546925, 0.00502378305487444, -0.211725573774199, 0.0257802835603801, -0.0423078624754283, -0.030196770720039, -0.0732176926421462
0.195136575748447, 0.0756359992558918, -0.00125792172597709, 0.0145555179369218, 0.00349378567735563, 0.255500278604326, -0.143163302621601, 0.212208913798484, 0.0820337510624199, -0.116278248787846, -0.0944797755573554, 0.0211924334896777, -0.153302978913334, -0.0609126259344572, -0.0195577698341311
0.167707251267623, 0.0785920897416357, -0.00404390449520226, 0.0149469299020042, 0.00425075421624944, 0.257228255829171, -0.123042618833886, 0.211247946589682, 0.0901313073523466, -0.130741844361315, -0.0621920709139351, 0.0178326868910843, -0.151554419913621, -0.0702818482862426, 0.000650889654083971
0.178842444011246, 0.0736950774731034, -0.00306868553337458, 0.0100217530376795, 0.00311936294767908, 0.258212768822528, -0.131025228909684, 0.222171243673978, 0.0606281508004147, -0.128701119806832, -0.0793328562847818, 0.0142152175466593, -0.158160626815524, -0.0475407509732702, -0.00333592035635642
0.204231487409105, 0.069800823690524, -0.000781247830191805, 0.00979149493923489, 0.00268775439226729, 0.255079853197258, -0.147963188271255, 0.219208821253042, 0.0557012488224888, -0.113785676296637, -0.107828631828747, 0.0152062548006461, -0.154054982612499, -0.0415526356796664, -0.0221498619705329
0.210961123301116, 0.0655897989498707, -0.000464637434398974, 0.00510396630774258, 0.00191644507792905, 0.254775680716654, -0.151500815701285, 0.224088275597723, 0.0295787613396801, -0.111930075716972, -0.117252538659119, 0.00908794494512605, -0.154422742479474, -0.0221938624055075, -0.0242000154443942
0.187663916434665, 0.0696692297774544, -0.00246136966252164, 0.00519036481085835, 0.0021763103260418, 0.258022960317691, -0.13648567408382, 0.227500553000844, 0.0322243938056092, -0.125763510477613, -0.0913996788315685, 0.00899461144348057, -0.159602244920256, -0.025687273714674, -0.00708502604239152
0.19394734164796, 0.0672712950382907, -0.0020545518414007, 0.000340839623319177, 0.00128968600633136, 0.257769489852245, -0.140437262500344, 0.230016804742376, 0.00393315893638201, -0.123160227034258, -0.0991926482831113, 0.00328861485001511, -0.159909575601501, -0.00391259543766124, -0.0104002851441389
0.215797122887727, 0.0628133888014512, -0.000257162346167614, 0.000295798723138017, 0.00119020811529202, 0.254092354519191, -0.153762447827147, 0.225612268828512, 0.00311951252447021, -0.10958449462248, -0.122813214971976, 0.00222965839783437, -0.152947105388197, -0.00265806519172789, -0.0259949380031403
0.238418084228879, 0.056226849857796, 0.00150529680066556, 0.000229661590185824, 0.00107583135500025, 0.248928959380646, -0.165679335207362, 0.219690480689793, 0.00204869327849519, -0.0943084464497748, -0.146160909808567, 0.00109139695284708, -0.141659246922823, -0.00125901975053891, -0.0397581774584215
